tree_id,lambda1,lambda2,mu,psi,t_1,n_tips,height,is_ultrametric
261,0.478328383550979,1.17864166457252,0.131796893655948,0.65973236868158,66.1545369587839,154,18.02739310898,False
262,0.820640549343079,1.92161704386224,0.293276850202317,0.841001888271421,20.6782459281385,372,13.6209274419,False
263,0.423574458993971,1.06799307909065,0.103049664303413,0.805783491209149,92.3793707787991,340,19.71392010398,False
264,0.807726558297873,2.07666797674332,0.192910789519633,0.886203932482749,73.5471042990685,245,11.64700876302,False
265,0.43458572847303,1.81150702721792,0.0674491230700029,0.521934213954955,68.8244057632983,167,21.881734478789994,False
266,0.551382716465741,1.73375743254228,0.165346664897105,0.563949477579445,79.7276814095676,196,13.64518494827,False
267,0.492715070419945,1.41796776760776,0.0815660072989098,0.634875283576548,99.758306927979,108,15.758063331280002,False
268,0.363325046352111,1.73008818178328,0.0266118075904322,0.559454055037349,20.6255139969289,302,20.720058843249994,False
269,0.522601478057913,2.56682221217935,0.202499167775551,0.659840646851808,92.8815952688456,94,19.869935612401,False
270,0.662488423008472,1.68166583929525,0.126233821630262,0.681999254319817,63.8854757323861,130,9.343987919604999,False
271,0.640154198976234,2.30103744661777,0.0630811920014224,0.569747856911272,54.1259398497641,400,14.952810216915001,False
272,0.943824095046148,2.5896460188408,0.236974323979724,0.870959181617945,77.2497882321477,199,7.812601020960001,False
273,0.467240031505935,1.70070892296618,0.109892674838302,0.568785906862468,24.5090579800308,157,18.8373108844,False
274,0.841531132254749,3.73184709137829,0.226631973781394,0.766305886115879,84.5635481178761,139,8.98043618088,False
275,0.626643285760656,2.78999238851024,0.247628267322637,0.899034762009978,47.2335130535066,327,17.65697591391958,False
276,0.428660414298065,1.95752693223154,0.157313581889774,0.568508497066796,43.1307806819677,183,23.209754861449998,False
277,0.614795139618218,1.37974686398197,0.118517620895169,0.855235040094704,21.9282910600305,152,12.243963882710002,False
278,0.364010419370607,0.781151561259582,0.121723385399206,0.760940762795508,67.3050531372428,220,26.768197943199997,False
279,0.391222334490158,1.27513957826387,0.0883205872719774,0.896255664620549,89.4134679064155,99,19.6200409249,False
280,0.931635259487666,3.708846599714,0.219451583962391,0.692708498612046,98.3664679341018,344,10.525808288499999,False
281,0.824399980530143,4.10802496440282,0.214188239017049,0.855395702924579,27.1731657721102,354,10.142532328687999,False
282,0.913340186653659,2.09147743955589,0.142861241300691,0.899923954624683,25.7061402499676,358,9.150130270070001,False
283,0.817904969584197,3.9170210924645,0.197677478053421,0.520732470974326,29.1004287265241,359,10.653226495300002,False
284,0.962674235436134,4.39043086016625,0.295383081202079,0.726613053772599,57.1277668140829,103,7.767420818900001,False
285,0.630935762450099,1.99730129409553,0.227164406626211,0.866410429030657,96.8615271896124,216,11.22413450168,False
286,0.684833846311085,1.67371346183799,0.0977952604788176,0.76379614667967,74.131909199059,99,9.2029790917,False
287,0.415596854034811,1.00393975746598,0.134540360415474,0.809736130200327,53.7715831212699,365,25.221703508,False
288,0.322757187462412,1.28663734089155,0.0272715283544382,0.897979828342795,23.5142065025866,348,23.187796112690002,False
289,0.736650927434675,3.34750606182464,0.222162847916868,0.726678175199777,71.7392152734101,278,10.796767391250002,False
290,0.965782133769244,2.61022250501948,0.233086219322375,0.666938448976725,31.2895906344056,288,7.42153560985,False
291,0.518645798461512,1.44472379720761,0.178621448635244,0.540261094458401,64.5744276419282,244,19.4258069066,False
292,0.501920338533819,1.34212486973172,0.169151026725638,0.500429955869913,30.2559687383473,256,22.58388764581,False
293,0.810119429463521,3.76390552233893,0.276697499540977,0.656496372725815,39.5873015001416,371,13.220334162097,False
294,0.410577124287374,1.9321722795997,0.120949552498269,0.633999848738313,33.051360975951,255,20.004845703,False
295,0.705309699289501,2.54902824936447,0.180300028859231,0.80694678388536,52.7935133874416,242,12.621321611159999,False
296,0.993406011071056,2.70688093588206,0.304720108070058,0.515911241713911,90.8086171746254,382,8.255800958796,False
297,0.305035206465982,0.991039831495846,0.0189098753605169,0.757129673101008,61.8269793502986,182,27.586288131800003,False
298,0.630879114335403,1.82004652466173,0.0325927348361783,0.67934575099498,20.4842260479927,364,14.283283144280002,False
299,0.317935184203088,1.33783461947113,0.0530532211388196,0.841946771927178,51.5491132251918,127,23.773269717700003,False
300,0.557058499520644,1.35254041382894,0.0454766371316049,0.890102028474212,24.5561274513602,252,14.87413587461,False
301,0.553296645288356,1.74789238603813,0.197811416391113,0.671074201259762,87.4811748601496,399,21.835555883799998,False
302,0.920284198131412,2.26458270392766,0.300645437407076,0.788272847607732,68.8537912629545,380,11.40334721339,False
303,0.399309092853218,1.55540429263875,0.0912221500206628,0.574381095077843,22.0268944092095,215,20.16860563137,False
304,0.428655967675149,0.916040082894676,0.0636857160644731,0.837261614110321,64.0268090181053,185,16.11597057291,False
305,0.442980553559028,1.01261238082647,0.169018103284215,0.528848138917237,42.30089886114,351,25.86800462826,False
306,0.67829046996776,2.74230102211121,0.200131891249445,0.599435034766793,23.4132498130202,399,11.9991564394,False
307,0.653904457623139,1.54970137379075,0.120842411351924,0.511777077056468,58.0296965502203,365,15.88582826691,False
308,0.303471013181843,1.07398028968174,0.0591097586400625,0.860229586530477,91.1757063120604,275,23.9792399506,False
309,0.348570510512218,1.55835713077692,0.067245120224546,0.641906977538019,88.8834017701447,321,27.8271757267047,False
310,0.835716751404107,3.29093818806709,0.129949720912817,0.662650208733976,89.4437046907842,128,11.367925959499999,False
311,0.451596031570807,1.77735521935576,0.10201047172109,0.684707721602172,37.2365098260343,144,21.716854240340002,False
312,0.927232015714981,4.03844784969307,0.307489295231354,0.595558527205139,80.0763021782041,390,18.09058466663,False
313,0.510906361392699,1.71031274811952,0.0671762167010136,0.559333766903728,21.5339723601937,115,18.456330084809,False
314,0.408190880599432,1.70436747666091,0.0801021826221684,0.615938453562558,32.8525154106319,325,19.02211103195,False
315,0.71192950757686,2.861409596725,0.0774325016577653,0.770610657893121,41.2614942155778,298,13.407005242299999,False
316,0.426233512442559,2.06060531326487,0.108208322147118,0.536429549846798,64.3002423271537,98,17.3224631033,False
317,0.689444220764562,1.75339376171985,0.249082799804088,0.522959442529827,52.1137400716543,291,15.280621682,False
318,0.885750565445051,2.74929409711686,0.175939196817466,0.807778864633292,20.9328173846006,197,8.481665193199998,False
319,0.708413821505383,2.67901147437136,0.0494780051035438,0.775840367004275,74.0447673760355,305,11.703645125800001,False
320,0.526724696066231,1.80531673785241,0.113085306686701,0.760264996998012,33.0778298899531,275,15.645260156970002,False
321,0.560531052877195,1.35799942224063,0.173392264003643,0.861457594763488,26.6697446070611,181,15.184109836809998,False
322,0.518418943765573,1.30994569091854,0.0343253959562921,0.535771351028234,46.28970278427,369,18.354175469899996,False
323,0.637076808651909,2.26963990336246,0.121098763868214,0.513635420799255,31.8542491458356,141,16.3458788176,False
324,0.511998423328623,2.38978197881251,0.0924008356246087,0.678046622872353,57.2183016687632,127,13.28802221373,False
325,0.867517758370377,3.1633343923899,0.132735286081973,0.59263395415619,83.5329117812216,375,15.086912853400001,False
326,0.541000164393336,1.4365828330375,0.0452746632740961,0.772457746323198,70.1409010589123,169,14.785611609400002,False
327,0.851009898725897,3.55544614355374,0.30913918972833,0.798469547647983,62.6985044404864,320,14.125336999772,False
328,0.640554751316085,2.44337116182802,0.0375365973156808,0.786697052698582,60.7463998161256,82,11.11141110515,False
329,0.540779132209718,2.10672327083079,0.0360336367958875,0.567149991169572,25.6886073760688,366,16.382242707310002,False
330,0.30562718459405,1.19638649913882,0.0222176758316373,0.675030239764601,89.40972475335,163,27.094527428899998,False
331,0.971318796672858,3.76377893531362,0.365651503898528,0.797763066366315,31.8370489403605,188,13.84729898508,False
332,0.364849364431575,1.81842138826899,0.0619382380985469,0.813882952649146,37.5352272391319,397,25.351014341830002,False
333,0.662727537821047,1.60698520742389,0.0769266925984612,0.807101770769805,93.6497036367655,211,12.04288348902,False
334,0.426746236928739,1.23818378512518,0.169948466716221,0.813136911392212,22.2829974628985,126,23.5729980088,False
335,0.516640602960251,1.58046158552141,0.0496963198870359,0.658623554743826,45.4884890653193,284,16.1951716394,False
336,0.772278078622185,2.33712456395079,0.143008377600745,0.841558615956455,43.2125832140446,157,9.424971468139999,False
337,0.570972119527869,1.82245214511955,0.18569362846754,0.585800715070218,86.4960056729615,182,16.0985569926,False
338,0.328911782801151,1.61875523398132,0.0332224693158374,0.857552990410477,81.302589289844,314,25.171808546279998,False
339,0.579424403235316,1.65559260259929,0.188993314848717,0.898867484927177,66.7206902056932,394,14.32781078812,False
340,0.503469482762739,2.36126994451927,0.124738151184651,0.674955525621772,93.8830134645104,383,16.85743070085,False
341,0.796578090707771,1.85491555608086,0.0619794267387322,0.60107696512714,82.2243033349514,134,8.7939062389,False
342,0.635557273915037,1.64344355785159,0.118421279976656,0.81185293123126,68.1648414954543,170,11.7114798316,False
343,0.72508639623411,3.54190522397906,0.175667022168896,0.757126848585904,93.9758985862136,82,13.283116096699999,False
344,0.479404932260513,1.46483255846213,0.170609937329548,0.643513559643179,26.9405478239059,349,26.792011130899997,False
345,0.563645481225103,1.89494304765398,0.0462400236664703,0.513580339681357,95.1362942904234,268,17.1523567313,False
346,0.819708874356001,2.30726793986271,0.147330481592216,0.867656014394015,60.0689694471657,96,9.3313603117,False
347,0.983488453226164,4.30522306966822,0.259906254892871,0.650312783569097,42.1862517669797,285,9.25208834581,False
348,0.706693881680258,2.45320536438647,0.265019006166711,0.546419168729335,73.9075791463256,291,13.1481834945,False
349,0.713195033930242,3.08745145155208,0.176437728798247,0.638990753144026,97.8098811395466,230,17.4361623829,False
350,0.402137344842777,0.968758149530816,0.036556890459268,0.585713360272348,96.78531749174,287,21.8565692143,False
351,0.798559416434728,2.84121089323683,0.286852471188362,0.663488189410418,54.8798793181777,374,12.725966209660001,False
352,0.944292513187975,4.1264922714827,0.0847820654457916,0.884561827965081,73.4111555293202,235,8.19585640704,False
353,0.891292517422698,1.92573522607525,0.254507093590094,0.58105012094602,22.0103074610233,303,10.3242149916,False
354,0.536752382759005,2.63019982758213,0.141409757847899,0.543114677630365,28.6574793979526,226,13.638721631759996,False
355,0.964620022568852,3.1442659644145,0.275743123392007,0.880918692424893,56.7770334146917,312,7.969817691459999,False
356,0.825949810259044,2.99105706588217,0.0896381377997768,0.692640987690538,56.24143242836,317,10.70980787041,False
357,0.732457805378363,2.21213755787121,0.176696671760055,0.574382667988539,99.7864683158696,352,12.32207111713,False
358,0.652513563004322,1.41548130538738,0.100771057143391,0.672570399753749,67.3950987309217,347,12.484609400270001,False
359,0.350979036046192,0.955124986854712,0.0296214171500165,0.728527302853763,76.425074711442,375,25.61822661616,False
360,0.395267513394356,1.25898029836652,0.0839584185672264,0.831631002761424,63.1056379713118,327,22.9090479993,False
361,0.713040489703417,2.74083146269834,0.117583965878207,0.797144712414593,83.0277330800891,382,10.8844345534,False
362,0.614998171967454,2.15693523731562,0.1636280249091,0.527434255182743,59.5901033841074,247,12.76214534367,False
363,0.88907722546719,2.78095401004384,0.0981102010756966,0.839258000161499,28.403840046376,193,7.9844434421,False
364,0.659945195261389,2.86998793408913,0.0974581093402796,0.538359175529331,36.6644806228578,292,12.81057290151,False
365,0.40389590524137,0.904178648742843,0.0314838894864954,0.558057617768645,26.5155043080449,231,23.87840779586,False
366,0.570234267297201,2.83089091484388,0.18029180714935,0.81804411187768,55.5752492509782,181,12.546953327238999,False
367,0.492044383659959,1.88586159031351,0.173036410128761,0.546103925723582,78.6136112362146,175,18.12252228919,False
368,0.436679276870564,1.47824341383548,0.0702991015368713,0.757188002951443,71.8054346367717,189,20.360354543089997,False
369,0.630290312715806,2.94198930115578,0.0711107022298938,0.736699423845857,79.1920843534172,310,14.26555686684,False
370,0.418583823880181,1.72880551010523,0.130525811439737,0.741261168941855,73.3599271811545,160,16.7135455737,False
371,0.452017008583061,1.03371331322245,0.0483605992482588,0.787272914033383,65.3371337614954,295,20.6856461313,False
372,0.681844575167634,2.24275047439708,0.173006434400581,0.695782246254385,32.2107728943229,377,12.966508003900001,False
373,0.415712426626123,1.93979481320416,0.045866885163487,0.649820913560688,43.080229125917,158,22.2365263553,False
374,0.441024235868826,1.65590241445705,0.117601409911548,0.575970476586372,54.0882039628923,326,25.11545651036,False
375,0.966039073700085,2.11033749473265,0.198461314541788,0.793898765835911,35.4319566860795,181,8.104878392909999,False
376,0.536513065197505,1.67131308682298,0.0698986767670049,0.521637272741646,50.281949583441,189,15.553195306549998,False
377,0.63122089067474,1.99779485282505,0.174706913152977,0.736460885219276,59.3275587633252,104,11.23688441554,False
378,0.544605032284744,2.0282795232701,0.173806520731209,0.860695465002209,46.6355757042766,187,19.586272443440002,False
379,0.434281520172954,1.76195459381495,0.0244829159060495,0.788378213718534,68.7112487852573,371,20.9626268399,False
380,0.738230008422397,2.22473299270803,0.252912131752431,0.866332994867116,39.5919685065746,275,10.04699888417,False
381,0.350385809643194,1.1756408751334,0.0567893939671775,0.675622844416648,34.5684164762497,314,24.1172794452,False
382,0.980405987659469,4.7449049297602,0.193779165218632,0.669870067853481,87.3205269314349,131,6.9720323658,False
383,0.957726021297276,4.3167643392908,0.158508997144907,0.701684982515872,76.7503002658486,252,7.96930642237,False
384,0.870529233454727,2.39027169059704,0.0514567403002119,0.607496261969209,98.7302173115313,235,9.084152064889999,False
385,0.767804876202717,2.9608947491707,0.114390156976268,0.650941163767129,50.6601297110319,288,11.11163268944,False
386,0.771717162965797,2.35868303693699,0.116246323131181,0.592888490855694,66.1231711320579,91,11.3420894482,False
387,0.995349702099338,4.44917108740818,0.356754804447835,0.701208283565938,92.9585536010563,118,6.64275123358,False
388,0.591591303609312,1.73440410556848,0.0842566038940234,0.825070066656917,53.5865633189678,142,13.4196420399,False
389,0.808177744573914,2.60088926618274,0.17963112979939,0.66097595570609,93.9548437856138,393,12.079268935,False
390,0.686555405356921,1.90652221252037,0.255264902795845,0.683495601266623,91.0521204583347,354,22.99964846094,False
391,0.676050811633468,3.11861221034102,0.098592844892477,0.788490973133594,25.5130595527589,255,10.202625720467001,False
392,0.840937234205194,2.94671765005164,0.0655251590886501,0.773929204698652,69.8099407553673,345,10.02628562188,False
393,0.351311798696406,0.862732432612109,0.0263224792551323,0.764876301400363,72.9915231280029,161,21.553508433060003,False
394,0.508367098658346,2.39614078310064,0.125773897258096,0.681018229108304,52.9617808759212,339,16.740990681030002,False
395,0.936445871647447,2.04715765813511,0.369720684964966,0.80271218046546,87.1694160439074,273,8.44838539241,False
396,0.605089642642997,2.21875611129653,0.0629765916094784,0.598492823634297,21.9444853439927,396,13.584363173469999,False
397,0.321934087458067,1.44209812187264,0.0534841773236536,0.823482143506408,83.0157976783812,221,19.944789538800002,False
398,0.458318932144903,1.61494633049648,0.164168175982935,0.82311238180846,52.8164296038449,325,19.071052735200002,False
399,0.628003394324332,2.98510000214244,0.197396269203384,0.693033502623439,53.7789885140955,351,15.734331947200001,False
400,0.506320496089756,1.53966701848725,0.182206882461116,0.879423281271011,42.4460256099701,285,16.0878899812,False
401,0.449824351980351,1.30142803935204,0.0912112500852351,0.814947785437107,66.1599276587367,364,17.391380855580003,False
402,0.841848708293401,4.00599733651872,0.248153017278956,0.843661656416953,20.6838026642799,140,8.613699101999998,False
403,0.922217157646082,4.22597591012372,0.178212901256609,0.880178108345717,31.0888051614165,338,13.1818627981,False
404,0.460474223131314,1.19512803192953,0.178839238569537,0.698255555797368,69.6864513680339,226,17.534449819099997,False
405,0.896872705826536,3.29530408901197,0.201714840344168,0.689056531153619,24.5332516357303,242,10.09293682554,False
406,0.67543336993549,1.95492449578882,0.250126367859197,0.637634218670428,67.0064700581133,192,12.5094585161,False
407,0.746682696323842,2.080742545647,0.27824957261576,0.88855466702953,60.7729880139232,350,13.3857083716,False
408,0.954003233392723,3.69807575914232,0.349197400537049,0.518098830804229,31.3384046964347,384,11.980987093570999,False
409,0.854673684248701,3.8108711269201,0.232758463122866,0.889251720532775,38.6751433834434,343,10.94481391608,False
410,0.637006355030462,2.97432117470345,0.105279366048957,0.695340375043452,96.0142711549997,295,13.597440479929999,False
411,0.404908846039325,1.79552917711692,0.0801696343016361,0.657416551746428,29.0116132237017,159,15.63402468662,False
412,0.941758480365388,2.7725635750937,0.242626513839926,0.68825404541567,61.6143151000142,381,11.958036292900001,False
413,0.368248723470606,0.823691486589254,0.0566904106741047,0.833908151835203,80.3126770816743,172,19.60657267204,False
414,0.539253896544687,1.48559080999119,0.212308159218909,0.806309503968805,71.4620541408658,168,19.036749890863,False
415,0.645518485363573,2.42930510055848,0.177314950463171,0.69919439451769,34.9137701839209,106,8.794754718,False
416,0.773444823059253,1.71432763334401,0.101807410016931,0.761737360060215,90.6607608683407,133,10.259622300100002,False
417,0.40865254951641,1.88689357807208,0.147246210073545,0.641890634596348,48.3228738419712,167,22.1856654148,False
418,0.445658550341614,1.35766248234531,0.0786064267001862,0.729490349255502,94.7118883579969,358,21.2230081315,False
419,0.429365272563882,0.940132571827118,0.0354009226021136,0.846932086907327,98.8500421866775,186,16.001786730545,False
420,0.438475531130098,1.11532391868659,0.0738753626396636,0.762226424179971,22.6625636406243,106,15.7192962584,False
421,0.483163842884824,1.41287380574962,0.142921930516024,0.606145995855331,39.9224664829671,363,16.12610802796,False
422,0.889130933722481,3.20305085416333,0.213938491831111,0.777676407340914,72.1986401081085,228,8.575414081444,False
423,0.941632246505469,4.42137962894946,0.158435171807005,0.835272319987416,45.7129218801856,162,6.412046634999999,False
424,0.843280631862581,1.85010544404317,0.317979490715908,0.53781120525673,88.6889825202525,305,11.461646306760002,False
425,0.302778941299766,0.785342726267221,0.043714067491765,0.790937902592123,87.8904898650944,399,33.25020387810001,False
426,0.629158219438978,2.75186939846605,0.0489711161154176,0.5998016952537,98.8094874471426,132,15.840155802099998,False
427,0.687766538280994,2.21330393111257,0.212453343500188,0.50989552019164,57.9405752941966,99,12.6741482101,False
428,0.797271646861918,3.77079951966924,0.269019164338839,0.723830279521644,36.800114326179,255,12.250422981649999,False
429,0.420254412433132,1.52806258514435,0.140533380609754,0.812104979529977,30.5765969119966,170,25.67873465787,False
430,0.671848291251808,2.48714413968722,0.111690788282447,0.756933050323278,62.8396175988019,255,12.233194586727999,False
431,0.952803522208705,3.11675096727165,0.179270741493143,0.620061477739364,62.7387832850218,346,10.8834504668,False
432,0.944318958884105,3.468284393469,0.230168509322108,0.583964064531028,91.1914463341236,192,8.5552420832,False
433,0.465248945145868,1.1567642990277,0.148891487830363,0.874125859513879,57.0121507160366,129,15.6764559376,False
434,0.719784163730219,2.00286992580764,0.0552325318282521,0.700355757027864,24.8391210101545,86,11.118914756999999,False
435,0.865390638401732,4.04224507202982,0.137850014090822,0.549008067045361,89.787194468081,297,14.28791880696,False
436,0.381410819874145,1.4620805355958,0.0680151601143558,0.856753646116704,47.0708053000271,179,20.43704355048,False
437,0.302463264809921,0.748818686244328,0.0755551009474801,0.630880606733263,66.3552824407816,394,34.695692852389996,False
438,0.63539578798227,2.14071718934852,0.167581406140472,0.556206549145281,33.4201322868466,389,14.6713692475,False
439,0.304549467144534,0.973125954109533,0.0271929322135353,0.871691931132227,67.4438121914864,344,28.716024677420002,False
440,0.503881119471043,2.21363761269163,0.173563659486213,0.812551921606064,26.4763854816556,238,17.0086913891,False
441,0.440442409855314,1.51195453484931,0.123418576328046,0.836655651777983,54.9839137122035,220,20.415316149,False
442,0.97070496045053,4.18451291970557,0.179396215508605,0.625371981412172,62.4926323629916,108,7.69283837974,False
443,0.335307659464888,1.58353783406557,0.132922901584486,0.540291888732463,20.2107159793377,92,21.283972357519996,False
444,0.714139529527165,2.11057323690247,0.11521552624272,0.62720508761704,56.9384443759918,184,10.469715844,False
445,0.886556915519759,2.22438791605464,0.0612940568065638,0.511541018914431,32.4206914566457,255,10.86113326885,False
446,0.71383735393174,3.52899406470439,0.0658826402368471,0.706363829877228,47.7398444712162,297,10.6927615265,False
447,0.502109157922678,1.78988752182479,0.14710381105611,0.867774664517492,63.7389529310167,285,20.81664774845,False
448,0.892878558370285,1.9912204944164,0.313854168045127,0.5392134482041,88.0105563811958,352,11.538791906599997,False
449,0.934574330062605,2.32164956683926,0.165581698266588,0.81073445295915,45.0832799077034,108,7.09269009678,False
450,0.314288238412701,0.749731203699346,0.0890394154293515,0.728647451940924,41.127728484571,276,27.138940142769997,False
451,0.758662493340671,3.48192735282617,0.234800628407654,0.707561305351555,27.3335214145482,326,13.5726528648,False
452,0.809438851033337,3.71627811515998,0.28940207900709,0.750166341848671,90.6123128347099,226,9.377215841910001,False
453,0.939637947129086,2.7301962902505,0.146644903599642,0.736143523734063,27.0720887184143,300,9.876292204499999,False
454,0.828126895125024,2.68417263560283,0.127340065954978,0.684693926200271,48.7061250023544,134,10.794853030699999,False
455,0.899581254133955,4.38145751210187,0.111690818266815,0.524500647839159,58.0372620373964,163,9.0219578172,False
456,0.482908024592325,2.32737816385591,0.175371296170249,0.633749664016068,65.7513879612088,168,25.553991031,False
457,0.690242120740004,3.12276230784118,0.203254571629598,0.527387891430408,72.4478601105511,256,12.474661446299999,False
458,0.792018268536776,1.78826773189728,0.279809283264187,0.837620286922902,89.6087459474802,237,18.32159260046,False
459,0.331793532636948,1.49653132412613,0.0464969875231755,0.885986896697432,21.674427818507,115,18.657245694800004,False
460,0.991129661374725,4.89053307409886,0.135816627469144,0.817262556124479,96.4114306122065,89,7.31580751987,False
461,0.41073837520089,1.289910343022,0.14359129510875,0.888966016378254,99.7886050306261,224,26.40751677993,False
462,0.913496434036642,2.09478734774082,0.289062533403196,0.658146330993623,33.8177738524973,264,18.331006085486,False
463,0.511694934754632,1.63762909476963,0.097043990209233,0.593408562149852,78.183370269835,272,15.5546808597,False
464,0.445227910974063,1.02863414564394,0.11828038196649,0.755192235019058,81.1929538287222,269,16.4576712433,False
465,0.765999585273676,1.82866996069389,0.191413847015076,0.770560021605343,62.0223951712251,203,11.766650961900002,False
466,0.981928817229345,4.55179893175351,0.330058998301032,0.802903765533119,89.6175159327686,81,7.1388420609,False
467,0.508971828292124,2.3407487934032,0.131793668520129,0.829902317095548,43.8589709252119,236,16.5917469578,False
468,0.337259025126696,1.63144077532299,0.12788731754239,0.614535822346806,56.9184140861034,315,26.9090669479,False
469,0.507871028105728,1.81469180161157,0.161826513914485,0.865916015487164,36.8151317164302,136,12.6428194982,False
470,0.65816280094441,2.65976617818442,0.172692105743899,0.729866858851165,36.9086204282939,338,15.78683849644,False
471,0.340383110125549,1.494207008576,0.0210648800751211,0.854264753032476,36.4888500422239,319,22.444109067897998,False
472,0.61976715719793,1.7151454041635,0.180708515709327,0.525654418021441,20.7235362753272,218,13.6260082585,False
473,0.391830289526843,1.04525850295349,0.0676938952910132,0.83550444021821,76.0604280047119,242,21.686326948660003,False
474,0.90606747418642,1.93896289956525,0.191356584440371,0.540118468273431,44.867218695581,114,10.05586018615,False
475,0.485197185934521,1.74620792345018,0.17131463176627,0.665537231136113,60.7310413196683,111,15.831481924019998,False
476,0.46476421370171,1.37076153542714,0.0780212263888349,0.736828360520303,99.2255583032966,141,16.5666702785,False
477,0.304788428917527,0.86606561494374,0.0387607004800092,0.638962066266686,66.0143715329468,349,28.04191023533,False
478,0.496767271053977,2.41439464068814,0.0615618354226529,0.843731075804681,68.4070616960526,231,16.892737210693,False
479,0.35704113713,1.36511913077086,0.0646296383790713,0.792515059001744,53.1818253174424,284,31.111541211099997,False
480,0.511040620296262,2.33827196563292,0.114172467850016,0.744933308288455,66.3534149713814,151,17.971286183100002,False
481,0.382464481261559,1.83961709979206,0.0907180018569903,0.705055545084178,79.4050686433911,329,20.48528125791,False
482,0.335589653230272,1.63944206572489,0.0704942394193447,0.891470701433718,72.6780620589852,105,23.854840073400002,False
483,0.558584124059416,2.04231954566422,0.0558579778059762,0.860014501679689,73.6741972900927,305,16.0906998585,False
484,0.44995031170547,1.48836635679233,0.144703409533784,0.576360012032092,41.622311398387,193,19.104677435300005,False
485,0.473014196194708,1.15992135861957,0.0307499859546154,0.825085007119924,29.8216492682695,257,15.51913386211,False
486,0.916281710751355,2.4609001334562,0.282755628738074,0.617000462021679,34.2950911074877,170,9.7298409374524,False
487,0.810804348904639,1.77968167735191,0.252001926666928,0.5269112248905,92.5733406469226,358,11.5599190917,False
488,0.556558648613282,1.30053048091759,0.101088221375613,0.598583644349128,41.4860247448087,179,15.378825618299999,False
489,0.956972580216825,3.23778581757793,0.21154899309631,0.864025669917464,34.0180938690901,181,8.54512928303,False
490,0.65422197629232,1.8632167793552,0.0376752312115379,0.805541911628097,80.831731595099,90,12.860422948300002,False
491,0.805941130244173,3.54464734284812,0.263326018070916,0.593839284125716,83.4888078644872,120,13.50659634815,False
492,0.454394859215245,0.997682037874608,0.0797778285130159,0.758471250254661,52.6387226767838,322,17.1235188119092,False
493,0.657490362133831,1.9445552728359,0.0462048746537628,0.709425536356866,78.5131173208356,105,13.695363558099999,False
494,0.405874332180247,1.84778928855426,0.0398521920643636,0.608271652087569,39.0194617584348,343,24.371726021900002,False
495,0.948580475780181,4.13795644689435,0.301815002429449,0.735564705822617,54.8950576409698,250,9.326152429981999,False
496,0.756218546070158,2.9446893790085,0.0386157676220596,0.60849697208032,88.3852125704288,192,9.757217972480001,False
497,0.361018642224371,1.26764744789253,0.0926588169091153,0.809566789586097,60.8599176444113,176,26.87896946531,False
498,0.31527017345652,0.758131276081131,0.0629615863968498,0.86459816833958,24.9522292613983,107,19.429832419999997,False
499,0.326325924973935,1.38042368338317,0.0322428115835543,0.723069051280618,91.4711957238615,224,19.7009280945,False
500,0.681354957376607,2.82239070681236,0.224349879787084,0.882724811509252,41.6794822178781,277,33.99866197760999,False
501,0.961430364917032,4.3487926572173,0.282436566896587,0.714387749880552,32.788372412324,122,7.85575996885,False
502,0.409151860466227,1.55262083391792,0.0397607132423767,0.541468662396073,38.9268122985959,237,19.4412372773,False
503,0.359100335719995,0.979883600384824,0.0211120639561563,0.596466919779778,49.5976591669023,339,24.96439563191,False
504,0.328112774062902,1.02424858718336,0.0769764043894682,0.551942698098719,20.9756556525826,291,18.76016039855,False
505,0.683845407655463,2.93426177831716,0.17906264406847,0.596170452982187,24.3483678810298,172,11.903435533212999,False
506,0.464722836622968,1.38351301648015,0.157946862749036,0.538565085362643,85.6130563281476,369,22.901689672699998,False
507,0.858104306389578,2.87656673460356,0.183659660752545,0.836152530368418,36.9134045764804,148,8.22615652394,False
508,0.39453509952873,1.02411028273948,0.0853033223222368,0.536704794690013,44.7490908950567,321,25.405952579999997,False
509,0.506443736469373,2.27631568510753,0.065833552853918,0.647789941262454,91.7307163216174,149,16.6805946165,False
510,0.587937574693933,2.17255716872899,0.214784117778367,0.731590044125915,43.1333261728287,90,11.477010854469999,False
511,0.783681975957006,1.95231429300055,0.187349637937208,0.516754352208227,98.4380132704973,357,11.9114780723,False
512,0.325787106668577,0.99149672545442,0.0687191662390449,0.89857680099085,75.4896021820605,326,26.09583308602,False
513,0.514775195345283,1.95416704963103,0.101919602612702,0.889204976242036,28.1367834284902,378,18.015154161151,False
514,0.894501873990521,2.51037079467715,0.329577984109021,0.801715879328549,73.5014719888568,104,7.12464891717,False
515,0.543701776047237,1.62632399750698,0.172205246839701,0.622532289754599,95.7846789434552,178,19.07142684576,False
516,0.879949115705676,2.95867626577668,0.255558663973157,0.764124717004597,68.2652860507369,220,8.914646901783,False
517,0.905567695805803,2.44732132926153,0.176621517186134,0.84392726495862,20.7400903664529,226,9.35601345433,False
518,0.748645156621933,2.58488424037293,0.10507380239038,0.778827582951635,26.4698827825487,314,12.33374631648,False
519,0.301711992849596,0.990250046226903,0.0309419641428043,0.624283340293914,98.3709018304944,219,28.485515224150003,False
520,0.923799454746768,4.37419938440566,0.17125207127557,0.848330913297832,79.0565486438572,194,6.95349404043,False
